Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19941016.48.168,Summary,1994-10-16,16:22:00,3,Texas,-,-,0,0,0,10,0.1,Montgomery,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.33,-95.47,-,-,1,,1007,Unmodified
19941016.48.169,Summary,1994-10-16,17:05:00,3,Texas,-,-,0,0,0,30,0.1,Karnes,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,29.08,-97.88,-,-,1,,1008,Unmodified
19941016.48.170,Summary,1994-10-16,17:50:00,3,Texas,-,-,0,0,0,30,0.1,Wilson,-,-,-,-,-,-,-,-,-,-,-,-,,29.1,-97.93,-,-,1,,1010,Unmodified
19941018.48.171,Summary,1994-10-18,08:31:00,3,Texas,-,-,0,0,0,50,0.3,Victoria,-,-,-,-,-,-,-,-,-,-,-,-,,28.65,-96.82,-,-,1,,1022,Unmodified
19941018.48.172,Summary,1994-10-18,08:42:00,3,Texas,-,-,0,0,0,10,0.1,Jackson,-,-,-,-,-,-,-,-,-,-,-,-,,28.83,-96.47,-,-,1,,1023,Unmodified
19941018.48.173,Summary,1994-10-18,10:45:00,3,Texas,-,-,0,0,0,10,0.1,Hunt,-,-,-,-,-,-,-,-,-,-,-,-,,32.9,-96.02,-,-,1,,1024,Unmodified
19941021.48.174,Summary,1994-10-21,14:56:00,3,Texas,-,-,0,0,0,10,0.1,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,32.77,-96.78,-,-,1,,1025,Unmodified
19941021.48.175,Summary,1994-10-21,15:50:00,3,Texas,-,-,0,0,0,10,0.1,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,32.62,-96.75,-,-,1,,1026,Unmodified
19941021.48.176,Summary,1994-10-21,16:12:00,3,Texas,-,-,0,0,0,10,0.1,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,32.62,-96.72,-,-,1,,1027,Unmodified
19941021.48.177,Summary,1994-10-21,16:18:00,3,Texas,-,-,0,0,0,10,0.1,Kaufman,-,-,-,-,-,-,-,-,-,-,-,-,,32.63,-96.47,-,-,1,,1028,Unmodified
19941021.48.178,Summary,1994-10-21,16:18:00,3,Texas,-,-,0,0,0,10,0.1,Kaufman,-,-,-,-,-,-,-,-,-,-,-,-,,32.63,-96.5,-,-,1,,1029,Unmodified
19941021.48.179,Summary,1994-10-21,17:00:00,3,Texas,-,-,0,0,0,10,0.1,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,32.72,-96.63,-,-,1,,1030,Unmodified
19941103.48.180,Summary,1994-11-03,16:45:00,3,Texas,-,-,0,0,0,10,0.1,Hunt,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.07,-96.22,-,-,1,,1043,Unmodified
19941103.48.181,Summary,1994-11-03,17:10:00,3,Texas,-,-,0,0,0,10,0.1,Hunt,-,-,-,-,-,-,-,-,-,-,-,-,,33.15,-95.95,-,-,1,,1044,Unmodified
19941104.48.182,Summary,1994-11-04,17:00:00,3,Texas,-,-,0,0,0,10,0.1,Freestone,-,-,-,-,-,-,-,-,-,-,-,-,,31.62,-96.27,-,-,1,,1045,Unmodified
19941104.48.183,Summary,1994-11-04,17:50:00,3,Texas,-,-,1,0,0,30,1.5,Anderson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.95,-95.97,-,-,1,,1046,Unmodified
19941104.48.184,Summary,1994-11-04,22:00:00,3,Texas,-,-,1,0,1,30,2,Henderson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.07,-96.02,-,-,1,,1047,Unmodified
19941105.48.185,Summary,1994-11-05,06:45:00,3,Texas,-,-,2,0,1,700,2,Hardin,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,30.15,-94.4,-,-,1,,1048,Unmodified
19941105.48.186,Summary,1994-11-05,18:30:00,3,Texas,-,-,2,0,0,100,2,Lee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.42,-97.15,-,-,1,,1050,Unmodified
19941120.48.187,Summary,1994-11-20,06:00:00,3,Texas,-,-,0,0,0,200,1.2,Tarrant,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.75,-97.35,-,-,1,,1059,Unmodified
19950112.48.1,Summary,1995-01-12,13:54:00,3,Texas,-,-,0,0,0,10,0.1,Lee,-,-,-,-,-,-,-,-,-,-,-,-,,30.42,-97.05,-,-,1,,14,Unmodified
19950112.48.2,Summary,1995-01-12,19:48:00,3,Texas,-,-,0,0,0,10,0.1,Colorado,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.58,-96.38,-,-,1,,15,Unmodified
19950112.48.3,Summary,1995-01-12,20:03:00,3,Texas,-,-,0,0,0,10,0.1,Austin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.78,-96.15,-,-,1,,16,Unmodified
19950112.48.4,Summary,1995-01-12,21:30:00,3,Texas,-,-,0,0,0,10,0.1,Montgomery,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.33,-95.47,-,-,1,,17,Unmodified
19950112.48.5,Summary,1995-01-12,23:42:00,3,Texas,-,-,1,0,0,200,10,Orange,-,-,-,-,-,-,-,-,-,-,-,-,,30.02,-93.85,30.1,-93.73,1,,18,Unmodified
19950118.48.6,Summary,1995-01-18,10:45:00,3,Texas,-,-,0,0,0,50,0.1,Hardin,-,-,-,-,-,-,-,-,-,-,-,-,,30.28,-94.17,-,-,1,,26,Unmodified
19950307.48.7,Summary,1995-03-07,05:40:00,3,Texas,-,-,0,0,0,10,0.1,Tyler,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.8,-94.42,-,-,1,,50,Unmodified
19950312.48.8,Summary,1995-03-12,15:55:00,3,Texas,-,-,0,0,0,10,0.1,Stonewall,-,-,-,-,-,-,-,-,-,-,-,-,,33.13,-100.45,-,-,1,,74,Unmodified
19950312.48.9,Summary,1995-03-12,16:19:00,3,Texas,-,-,0,0,0,10,0.1,Glasscock,-,-,-,-,-,-,-,-,-,-,-,-,,31.8,-101.58,-,-,1,,75,Unmodified
19950313.48.10,Summary,1995-03-13,03:19:00,3,Texas,-,-,0,0,0,10,0.1,Fayette,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.9,-96.88,-,-,1,,76,Unmodified
19950313.48.11,Summary,1995-03-13,04:15:00,3,Texas,-,-,0,0,0,10,0.1,Colorado,-,-,-,-,-,-,-,-,-,-,-,-,,29.77,-96.38,-,-,1,,77,Unmodified
19950313.48.12,Summary,1995-03-13,04:20:00,3,Texas,-,-,0,0,0,10,0.1,Washington,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.15,-96.27,-,-,1,,78,Unmodified
19950313.48.13,Summary,1995-03-13,04:35:00,3,Texas,-,-,0,0,0,10,0.1,Washington,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.23,-96.43,-,-,1,,79,Unmodified
19950313.48.14,Summary,1995-03-13,05:30:00,3,Texas,-,-,1,0,0,50,2,Wharton,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,29.4,-96.25,-,-,1,,80,Unmodified
19950313.48.15,Summary,1995-03-13,06:17:00,3,Texas,-,-,0,0,0,10,0.1,Liberty,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.2,-94.8,-,-,1,,81,Unmodified
19950313.48.16,Summary,1995-03-13,08:50:00,3,Texas,-,-,0,0,0,10,0.1,Harris,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.82,-95.05,-,-,1,,82,Unmodified
19950325.48.17,Summary,1995-03-25,17:10:00,3,Texas,-,-,0,0,0,10,0.1,Runnels,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.73,-99.95,-,-,1,,89,Unmodified
19950325.48.18,Summary,1995-03-25,17:42:00,3,Texas,-,-,1,0,0,200,5,Lipscomb,-,-,-,-,-,-,-,-,-,-,-,-,,36.15,-100.52,36.18,-100.42,1,,90,Unmodified
19950325.48.19,Summary,1995-03-25,17:45:00,3,Texas,-,-,0,0,0,10,0.1,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,32.77,-96.78,-,-,1,,91,Unmodified
19950404.48.20,Summary,1995-04-04,07:05:00,3,Texas,-,-,0,0,0,10,0.1,Calhoun,-,-,-,-,-,-,-,-,-,-,-,-,,28.45,-96.42,-,-,1,,93,Unmodified
19950404.48.21,Summary,1995-04-04,10:11:00,3,Texas,-,-,0,0,0,10,0.1,Jackson,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,28.7,-96.35,-,-,1,,94,Unmodified
19950410.48.22,Summary,1995-04-10,12:05:00,3,Texas,-,-,0,0,0,10,0.1,Ellis,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.18,-96.88,-,-,1,,100,Unmodified
19950410.48.23,Summary,1995-04-10,12:49:00,3,Texas,-,-,0,0,0,200,2,Jefferson,-,-,-,-,-,-,-,-,-,-,-,-,,29.9,-93.93,-,-,1,,101,Unmodified
19950417.48.24,Summary,1995-04-17,15:15:00,3,Texas,-,-,0,0,0,20,0.1,Wilbarger,-,-,-,-,-,-,-,-,-,-,-,-,,34,-99.37,-,-,1,,114,Unmodified
19950417.48.25,Summary,1995-04-17,15:37:00,3,Texas,-,-,0,0,0,20,0.1,Wilbarger,-,-,-,-,-,-,-,-,-,-,-,-,,33.98,-99.25,-,-,1,,115,Unmodified
19950417.48.26,Summary,1995-04-17,15:55:00,3,Texas,-,-,0,0,0,20,0.1,Wilbarger,-,-,-,-,-,-,-,-,-,-,-,-,,34.1,-99.02,-,-,1,,116,Unmodified
19950417.48.27,Summary,1995-04-17,16:15:00,3,Texas,-,-,0,0,0,30,0.1,Wichita,-,-,-,-,-,-,-,-,-,-,-,-,,34.17,-98.75,-,-,1,,118,Unmodified
19950419.48.28,Summary,1995-04-19,13:51:00,3,Texas,-,-,0,0,0,40,0.3,Lubbock,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.5,-101.85,-,-,1,,138,Unmodified
19950419.48.29,Summary,1995-04-19,14:03:00,3,Texas,-,-,0,0,0,10,0.1,Ellis,-,-,-,-,-,-,-,-,-,-,-,-,,32.4,-96.77,-,-,1,,139,Unmodified
19950419.48.30,Summary,1995-04-19,14:10:00,3,Texas,-,-,0,0,0,10,0.1,Ellis,-,-,-,-,-,-,-,-,-,-,-,-,,32.53,-96.63,-,-,1,,140,Unmodified
19950419.48.31,Summary,1995-04-19,14:20:00,3,Texas,-,-,0,0,0,10,0.1,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,32.58,-96.53,-,-,1,,141,Unmodified
19950419.48.32,Summary,1995-04-19,14:31:00,3,Texas,-,-,0,0,0,10,0.1,Kaufman,-,-,-,-,-,-,-,-,-,-,-,-,,32.63,-96.52,-,-,1,,142,Unmodified
19950419.48.33,Summary,1995-04-19,14:40:00,3,Texas,-,-,1,0,0,100,2,Kaufman,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.65,-96.28,-,-,1,,143,Unmodified
19950419.48.34,Summary,1995-04-19,14:55:00,3,Texas,-,-,0,0,0,20,0.1,King,-,-,-,-,-,-,-,-,-,-,-,-,,33.43,-100.33,-,-,1,,144,Unmodified
19950419.48.35,Summary,1995-04-19,15:12:00,3,Texas,-,-,1,0,0,100,1,Kaufman,-,-,-,-,-,-,-,-,-,-,-,-,,32.72,-96.17,-,-,1,,145,Unmodified
19950419.48.36,Summary,1995-04-19,15:15:00,3,Texas,-,-,0,0,0,10,0.1,Rains,-,-,-,-,-,-,-,-,-,-,-,-,,32.83,-95.88,-,-,1,,146,Unmodified
19950419.48.37,Summary,1995-04-19,16:15:00,3,Texas,-,-,0,0,0,30,0.2,Hopkins,-,-,-,-,-,-,-,-,-,-,-,-,,33.13,-95.6,-,-,1,,147,Unmodified
19950419.48.38,Summary,1995-04-19,16:30:00,3,Texas,-,-,0,0,0,10,0.1,Van Zandt,-,-,-,-,-,-,-,-,-,-,-,-,,32.67,-95.72,-,-,1,,148,Unmodified
19950419.48.39,Summary,1995-04-19,16:35:00,3,Texas,-,-,0,0,0,10,0.1,Lamar,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.77,-95.53,-,-,1,,149,Unmodified
19950419.48.40,Summary,1995-04-19,16:35:00,3,Texas,-,-,0,0,0,10,0.1,Franklin,-,-,-,-,-,-,-,-,-,-,-,-,,33.35,-95.17,-,-,1,,150,Unmodified
19950419.48.41,Summary,1995-04-19,16:46:00,3,Texas,-,-,0,0,0,10,0.1,Titus,-,-,-,-,-,-,-,-,-,-,-,-,,33.33,-95.05,-,-,1,,151,Unmodified
19950419.48.42,Summary,1995-04-19,18:07:00,3,Texas,-,-,0,0,0,20,0.1,Wichita,-,-,-,-,-,-,-,-,-,-,-,-,,34.05,-98.62,-,-,1,,152,Unmodified
19950419.48.43,Summary,1995-04-19,18:15:00,3,Texas,-,-,0,0,0,20,0.1,Wichita,-,-,-,-,-,-,-,-,-,-,-,-,,34.1,-98.6,-,-,1,,153,Unmodified
19950419.48.44,Summary,1995-04-19,18:42:00,3,Texas,-,-,0,0,0,10,0.1,Palo Pinto,-,-,-,-,-,-,-,-,-,-,-,-,,32.68,-98.1,-,-,1,,155,Unmodified
19950419.48.45,Summary,1995-04-19,18:43:00,3,Texas,-,-,0,0,0,20,0.1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,,33.53,-98.2,-,-,1,,156,Unmodified
19950419.48.46,Summary,1995-04-19,18:48:00,3,Texas,-,-,0,0,0,10,0.1,Parker,-,-,-,-,-,-,-,-,-,-,-,-,,32.75,-98.02,-,-,1,,157,Unmodified
19950419.48.47,Summary,1995-04-19,19:15:00,3,Texas,-,-,0,0,0,20,0.2,Moore,-,-,-,-,-,-,-,-,-,-,-,-,,35.85,-101.77,-,-,1,,159,Unmodified
19950419.48.48,Summary,1995-04-19,19:40:00,3,Texas,-,-,2,0,0,50,5,Tarrant,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,32.73,-97.32,32.8,-97.33,1,,163,Unmodified
19950419.48.49,Summary,1995-04-19,19:53:00,3,Texas,-,-,0,0,0,10,0.1,Coryell,-,-,-,-,-,-,-,-,-,-,-,-,,31.45,-98.15,-,-,1,,165,Unmodified
19950419.48.50,Summary,1995-04-19,20:02:00,3,Texas,-,-,1,0,8,100,6,Dallas,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,32.78,-96.92,32.82,-96.73,1,,166,Unmodified
19950419.48.51,Summary,1995-04-19,20:54:00,3,Texas,-,-,0,0,0,10,0.1,Kaufman,-,-,-,-,-,-,-,-,-,-,-,-,,32.63,-96.45,-,-,1,,167,Unmodified
19950419.48.52,Summary,1995-04-19,21:15:00,3,Texas,-,-,0,0,0,10,0.1,Rockwall,-,-,-,-,-,-,-,-,-,-,-,-,,32.88,-96.5,-,-,1,,169,Unmodified
19950419.48.53,Summary,1995-04-19,22:15:00,3,Texas,-,-,0,0,0,200,2.5,Gillespie,Blanco,-,-,-,-,-,-,-,-,-,-,-,,30.25,-98.58,30.27,-98.58,1,,174,Unmodified
19950420.48.54,Summary,1995-04-20,14:10:00,3,Texas,-,-,0,0,0,10,0.1,Harris,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,29.73,-95.37,-,-,1,,179,Unmodified
19950420.48.55,Summary,1995-04-20,14:15:00,3,Texas,-,-,0,0,0,10,0.1,Harris,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,29.67,-95.02,-,-,1,,180,Unmodified
19950429.48.56,Summary,1995-04-29,18:35:00,3,Texas,-,-,0,0,0,10,0.1,Grayson,-,-,-,-,-,-,-,-,-,-,-,-,,33.63,-96.58,-,-,1,,220,Unmodified
19950505.48.57,Summary,1995-05-05,10:10:00,3,Texas,-,-,1,0,0,50,1,Martin,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,32.3,-102.05,-,-,1,,229,Unmodified
19950507.48.58,Summary,1995-05-07,00:40:00,3,Texas,-,-,2,1,12,200,12,Randall,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.98,-102,35.17,-101.87,1,,232,Unmodified
19950507.48.59,Summary,1995-05-07,07:05:00,3,Texas,-,-,0,0,0,23,0.2,Hansford,-,-,-,-,-,-,-,-,-,-,-,-,,36.17,-101.18,-,-,1,,233,Unmodified
19950507.48.60,Summary,1995-05-07,12:05:00,3,Texas,-,-,0,0,0,23,0.1,Archer,-,-,-,-,-,-,-,-,-,-,-,-,,33.6,-98.47,-,-,1,,234,Unmodified
19950507.48.61,Summary,1995-05-07,14:17:00,3,Texas,-,-,0,0,0,10,0.1,Jack,-,-,-,-,-,-,-,-,-,-,-,-,,33.2,-98,-,-,1,,235,Unmodified
19950507.48.62,Summary,1995-05-07,14:25:00,3,Texas,-,-,0,0,0,100,0.5,Wise,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.22,-97.87,-,-,1,,236,Unmodified
19950507.48.63,Summary,1995-05-07,15:10:00,3,Texas,-,-,3,2,11,880,26,Montague,Cooke,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,33.52,-97.53,33.8,-97.43,1,,240,Unmodified
19950507.48.64,Summary,1995-05-07,15:20:00,3,Texas,Oklahoma,-,3,3,6,880,34.1,Cooke,Love,Carter,-,-,-,-,-,-,-,-,-,$50M-$500M,,33.8,-97.43,34.2,-97.17,2,,241,Unmodified
19950507.48.64,State,1995-05-07,15:20:00,3,Texas,,,3,0,0,880,0.1,Cooke,-,-,-,-,-,-,-,-,-,-,-,-,,33.8,-97.43,33.83,-97.42,2,,241,Unmodified
19950507.48.64,State,1995-05-07,15:24:00,3,Oklahoma,,,3,3,6,700,34,Love,Carter,-,-,-,-,-,-,-,-,-,-,$50M-$500M,,33.83,-97.42,34.2,-97.17,2,,241,Unmodified
19950507.48.65,Summary,1995-05-07,16:25:00,3,Texas,-,-,1,0,0,50,8,Montgomery,San Jacinto,-,-,-,-,-,-,-,-,-,-,-,,30.4,-95.28,30.53,-95.22,1,,247,Unmodified
19950507.48.66,Summary,1995-05-07,16:52:00,3,Texas,-,-,1,0,0,10,0.1,Coleman,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.83,-99.43,-,-,1,,251,Unmodified
19950507.48.67,Summary,1995-05-07,17:00:00,3,Texas,-,-,0,0,0,20,0.2,Concho,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.4,-99.63,-,-,1,,253,Unmodified
19950507.48.68,Summary,1995-05-07,17:22:00,3,Texas,-,-,0,0,0,10,0.1,Coleman,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32,-99.22,-,-,1,,254,Unmodified
19950507.48.69,Summary,1995-05-07,18:30:00,3,Texas,-,-,0,0,0,10,0.1,Brown,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.88,-99.15,-,-,1,,255,Unmodified
19950507.48.70,Summary,1995-05-07,18:30:00,3,Texas,-,-,0,0,0,10,18,Eastland,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.1,-98.97,32.22,-98.68,1,,256,Unmodified
19950507.48.71,Summary,1995-05-07,19:00:00,3,Texas,-,-,1,0,0,10,5,Brown,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.05,-99.02,32.08,-98.93,1,,257,Unmodified
19950507.48.72,Summary,1995-05-07,19:41:00,3,Texas,-,-,2,0,2,300,2,Real,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30,-99.75,-,-,1,,258,Unmodified
19950507.48.73,Summary,1995-05-07,20:10:00,3,Texas,-,-,0,0,0,10,0.1,Kerr,-,-,-,-,-,-,-,-,-,-,-,-,,30.17,-99.37,-,-,1,,259,Unmodified
19950507.48.74,Summary,1995-05-07,20:20:00,3,Texas,-,-,0,0,0,10,0.1,Erath,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.12,-98.07,-,-,1,,260,Unmodified
19950507.48.75,Summary,1995-05-07,20:36:00,3,Texas,-,-,1,0,5,10,0.1,Real,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,29.98,-99.75,-,-,1,,261,Unmodified
19950507.48.76,Summary,1995-05-07,20:36:00,3,Texas,-,-,2,0,2,400,2,Kerr,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.22,-99.32,-,-,1,,262,Unmodified
19950507.48.77,Summary,1995-05-07,21:15:00,3,Texas,-,-,1,0,4,300,10,Tarrant,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,32.83,-97.25,32.93,-97.08,1,,263,Unmodified
19950510.48.78,Summary,1995-05-10,20:50:00,3,Texas,-,-,2,0,22,200,0.5,Val Verde,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,29.38,-100.93,-,-,1,,327,Unmodified
19950510.48.79,Summary,1995-05-10,21:20:00,3,Texas,-,-,1,0,0,10,0.1,Val Verde,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.37,-100.9,-,-,1,,328,Unmodified
19950514.48.80,Summary,1995-05-14,17:38:00,3,Texas,-,-,0,0,0,30,0.2,Tom Green,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.67,-100.75,-,-,1,,376,Unmodified
19950514.48.81,Summary,1995-05-14,18:33:00,3,Texas,-,-,0,0,0,30,0.2,Concho,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.52,-100.08,-,-,1,,377,Unmodified
19950514.48.82,Summary,1995-05-14,18:44:00,3,Texas,-,-,3,0,0,100,5,Tom Green,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.47,-100.15,31.4,-100.12,1,,378,Unmodified
19950514.48.83,Summary,1995-05-14,19:10:00,3,Texas,-,-,1,0,0,50,0.5,Tom Green,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.33,-100.18,-,-,1,,379,Unmodified
19950514.48.84,Summary,1995-05-14,19:14:00,3,Texas,-,-,1,0,0,50,0.4,Tom Green,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.45,-100.3,-,-,1,,380,Unmodified
19950514.48.85,Summary,1995-05-14,19:22:00,3,Texas,-,-,0,0,0,30,0.2,Concho,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.4,-100.08,-,-,1,,381,Unmodified
19950515.48.86,Summary,1995-05-15,17:39:00,3,Texas,-,-,1,0,0,80,0.8,Winkler,-,-,-,-,-,-,-,-,-,-,-,-,,31.93,-103.18,-,-,1,,389,Unmodified
19950515.48.87,Summary,1995-05-15,18:20:00,3,Texas,-,-,0,0,0,10,0.1,Motley,-,-,-,-,-,-,-,-,-,-,-,-,,34.22,-100.97,-,-,1,,390,Unmodified
19950515.48.88,Summary,1995-05-15,19:52:00,3,Texas,-,-,0,0,0,40,0.2,Crane,-,-,-,-,-,-,-,-,-,-,-,-,,31.67,-102.65,-,-,1,,395,Unmodified
19950517.48.89,Summary,1995-05-17,00:55:00,3,Texas,-,-,1,0,0,73,0.3,Parmer,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.4,-102.57,-,-,1,,421,Unmodified
19950517.48.90,Summary,1995-05-17,13:05:00,3,Texas,-,-,0,0,0,73,3,Ochiltree,-,-,-,-,-,-,-,-,-,-,-,-,,36.4,-100.6,36.6,-100.7,1,,425,Unmodified
19950518.48.91,Summary,1995-05-18,02:30:00,3,Texas,-,-,0,0,0,100,1,Brazos,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.88,-96.25,-,-,1,,428,Unmodified
19950518.48.92,Summary,1995-05-18,07:00:00,3,Texas,-,-,0,0,0,50,1,Liberty,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.05,-95,-,-,1,,432,Unmodified
19950518.48.93,Summary,1995-05-18,07:08:00,3,Texas,-,-,0,0,0,73,1,Liberty,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.05,-94.93,-,-,1,,433,Unmodified
19950518.48.94,Summary,1995-05-18,07:20:00,3,Texas,-,-,1,0,12,500,6.5,Liberty,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.07,-94.8,30.13,-94.72,1,,434,Unmodified
19950518.48.95,Summary,1995-05-18,07:40:00,3,Texas,-,-,0,0,0,20,0.2,Liberty,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,30.1,-94.65,-,-,1,,435,Unmodified
19950522.48.96,Summary,1995-05-22,15:14:00,3,Texas,-,-,1,0,0,200,2,Hutchinson,-,-,-,-,-,-,-,-,-,-,-,-,,35.92,-101.33,-,-,1,,516,Unmodified
19950522.48.97,Summary,1995-05-22,15:15:00,3,Texas,-,-,0,0,0,23,0.5,Carson,-,-,-,-,-,-,-,-,-,-,-,-,,35.48,-101.2,-,-,1,,518,Unmodified
19950522.48.98,Summary,1995-05-22,18:18:00,3,Texas,-,-,0,0,0,50,1,Wheeler,-,-,-,-,-,-,-,-,-,-,-,-,,35.45,-100.33,-,-,1,,531,Unmodified
19950522.48.99,Summary,1995-05-22,19:35:00,3,Texas,-,-,0,0,0,23,0.3,Wheeler,-,-,-,-,-,-,-,-,-,-,-,-,,35.23,-100.32,-,-,1,,532,Unmodified
19950522.48.100,Summary,1995-05-22,20:01:00,3,Texas,-,-,0,0,0,73,1,Wheeler,-,-,-,-,-,-,-,-,-,-,-,-,,35.22,-100.08,-,-,1,,533,Unmodified
19950523.48.101,Summary,1995-05-23,15:54:00,3,Texas,-,-,0,0,0,20,0.1,Stonewall,-,-,-,-,-,-,-,-,-,-,-,-,,33.15,-100.22,-,-,1,,535,Unmodified
19950523.48.102,Summary,1995-05-23,21:06:00,3,Texas,-,-,1,0,0,10,0.1,Val Verde,-,-,-,-,-,-,-,-,-,-,-,-,,29.37,-100.9,-,-,1,,536,Unmodified
19950525.48.103,Summary,1995-05-25,19:50:00,3,Texas,-,-,1,0,0,50,0.4,Terrell,-,-,-,-,-,-,-,-,-,-,-,-,,30.07,-102.18,-,-,1,,543,Unmodified
19950526.48.104,Summary,1995-05-26,14:33:00,3,Texas,-,-,0,0,0,20,0.1,Castro,-,-,-,-,-,-,-,-,-,-,-,-,,34.55,-102.38,-,-,1,,546,Unmodified
19950526.48.105,Summary,1995-05-26,14:45:00,3,Texas,-,-,0,0,0,50,1,Loving,-,-,-,-,-,-,-,-,-,-,-,-,,31.88,-103.8,-,-,1,,548,Unmodified
19950526.48.106,Summary,1995-05-26,15:50:00,3,Texas,-,-,0,0,0,50,1,Reeves,-,-,-,-,-,-,-,-,-,-,-,-,,30.97,-103.73,-,-,1,,550,Unmodified
19950526.48.107,Summary,1995-05-26,15:55:00,3,Texas,-,-,0,0,0,100,1,Armstrong,-,-,-,-,-,-,-,-,-,-,-,-,,34.85,-101.48,-,-,1,,551,Unmodified
19950526.48.108,Summary,1995-05-26,18:38:00,3,Texas,-,-,0,0,0,30,4,Wichita,-,-,-,-,-,-,-,-,-,-,-,-,,34.03,-98.63,34.08,-98.58,1,,553,Unmodified
19950526.48.109,Summary,1995-05-26,18:44:00,3,Texas,-,-,0,0,0,30,2,Wichita,-,-,-,-,-,-,-,-,-,-,-,-,,34.1,-98.63,-,-,1,,554,Unmodified
19950527.48.110,Summary,1995-05-27,09:17:00,3,Texas,-,-,0,0,0,23,0.1,Kleberg,-,-,-,-,-,-,-,-,-,-,-,-,,27.52,-97.4,-,-,1,,555,Unmodified
19950528.48.111,Summary,1995-05-28,17:50:00,3,Texas,-,-,0,0,0,30,0.2,Concho,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.35,-100.27,-,-,1,,586,Unmodified
