Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19670611.31.11,Summary,1967-06-11,15:35:00,3,Nebraska,-,-,0,0,0,10,0.1,Webster,-,-,-,-,-,-,-,-,-,-,-,-,,40.08,-98.28,-,-,1,,445,Unmodified
19670611.31.10,Summary,1967-06-11,15:45:00,3,Nebraska,-,-,0,0,0,10,0.1,Adams,-,-,-,-,-,-,-,-,-,-,-,-,,40.58,-98.55,-,-,1,,446,Unmodified
19670611.31.12,Summary,1967-06-11,16:00:00,3,Nebraska,-,-,1,0,0,10,0.1,Webster,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.07,-98.27,-,-,1,,447,Unmodified
19670612.31.13,Summary,1967-06-12,18:15:00,3,Nebraska,-,-,2,0,0,50,34.3,Buffalo,Hall,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.67,-99.05,40.8,-98.42,1,,465,Unmodified
19670613.31.14,Summary,1967-06-13,16:55:00,3,Nebraska,-,-,2,0,0,10,33,Buffalo,Sherman,-,-,-,-,-,-,-,-,-,-,-,,40.87,-99.17,41.25,-98.78,1,,468,Unmodified
19670613.31.15,Summary,1967-06-13,17:40:00,3,Nebraska,-,-,2,0,0,10,69.7,Buffalo,Hall,Merrick,-,-,-,-,-,-,-,-,-,-,,40.7,-98.98,41.22,-97.83,1,,470,Unmodified
19670613.31.16,Summary,1967-06-13,18:30:00,3,Nebraska,-,-,2,0,1,10,88.3,Madison,Stanton,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.75,-97.78,41.08,-97.28,1,,471,Unmodified
19670613.31.17,Summary,1967-06-13,18:40:00,3,Nebraska,-,-,1,0,0,10,1.7,Platte,-,-,-,-,-,-,-,-,-,-,-,-,,41.58,-97.73,-,-,1,,472,Unmodified
19670613.31.18,Summary,1967-06-13,20:00:00,3,Nebraska,-,-,1,0,0,10,23.9,Franklin,Kearney,-,-,-,-,-,-,-,-,-,-,-,,40.33,-99.03,40.62,-98.77,1,,473,Unmodified
19670613.31.19,Summary,1967-06-13,20:00:00,3,Nebraska,-,-,1,0,0,10,1.1,Hall,-,-,-,-,-,-,-,-,-,-,-,-,,41.02,-98.6,-,-,1,,474,Unmodified
19670613.31.20,Summary,1967-06-13,20:00:00,3,Nebraska,-,-,2,0,0,10,0.5,Buffalo,-,-,-,-,-,-,-,-,-,-,-,-,,40.72,-99.08,-,-,1,,475,Unmodified
19670613.31.21,Summary,1967-06-13,20:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Buffalo,-,-,-,-,-,-,-,-,-,-,-,-,,40.78,-98.73,-,-,1,,476,Unmodified
19670613.31.22,Summary,1967-06-13,20:00:00,3,Nebraska,-,-,1,0,0,10,0.1,Adams,-,-,-,-,-,-,-,-,-,-,-,-,,40.52,-98.4,-,-,1,,477,Unmodified
19670613.31.23,Summary,1967-06-13,20:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Burt,-,-,-,-,-,-,-,-,-,-,-,-,,41.93,-96.47,-,-,1,,478,Unmodified
19670613.31.24,Summary,1967-06-13,21:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Stanton,-,-,-,-,-,-,-,-,-,-,-,-,,42.05,-97.08,-,-,1,,479,Unmodified
19670613.31.25,Summary,1967-06-13,22:45:00,3,Nebraska,-,-,2,0,0,10,18.8,Hamilton,-,-,-,-,-,-,-,-,-,-,-,-,,40.8,-98.17,41,-97.92,1,,480,Unmodified
19670614.31.26,Summary,1967-06-14,01:30:00,3,Nebraska,-,-,2,0,0,10,0.5,Thurston,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.15,-96.48,-,-,1,,482,Unmodified
19670614.31.27,Summary,1967-06-14,19:00:00,3,Nebraska,-,-,2,0,0,10,0.1,Chase,-,-,-,-,-,-,-,-,-,-,-,-,,40.55,-101.68,-,-,1,,488,Unmodified
19670614.31.28,Summary,1967-06-14,19:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Perkins,-,-,-,-,-,-,-,-,-,-,-,-,,40.88,-101.62,-,-,1,,489,Unmodified
19670614.31.29,Summary,1967-06-14,19:58:00,3,Nebraska,-,-,2,0,0,10,7,Lincoln,-,-,-,-,-,-,-,-,-,-,-,-,,40.98,-100.75,-,-,1,,492,Unmodified
19670614.31.30,Summary,1967-06-14,20:00:00,3,Nebraska,-,-,1,0,0,10,0.1,Adams,-,-,-,-,-,-,-,-,-,-,-,-,,40.53,-98.5,-,-,1,,494,Unmodified
19670614.31.31,Summary,1967-06-14,20:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Greeley,-,-,-,-,-,-,-,-,-,-,-,-,,41.57,-98.5,-,-,1,,495,Unmodified
19670614.31.32,Summary,1967-06-14,21:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Boone,-,-,-,-,-,-,-,-,-,-,-,-,,41.75,-98.07,-,-,1,,496,Unmodified
19670614.31.33,Summary,1967-06-14,21:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Antelope,-,-,-,-,-,-,-,-,-,-,-,-,,42.23,-98.13,-,-,1,,497,Unmodified
19670614.31.34,Summary,1967-06-14,21:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Madison,-,-,-,-,-,-,-,-,-,-,-,-,,41.92,-97.6,-,-,1,,498,Unmodified
19670614.31.35,Summary,1967-06-14,22:00:00,3,Nebraska,-,-,1,0,0,10,1,Madison,-,-,-,-,-,-,-,-,-,-,-,-,,42.27,-97.6,-,-,1,,503,Unmodified
19670615.31.36,Summary,1967-06-15,16:30:00,3,Nebraska,-,-,0,0,0,10,80.9,Seward,Washington,Burt,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.83,-97.22,41.73,-96.22,1,,512,Unmodified
19670627.31.37,Summary,1967-06-27,14:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Brown,-,-,-,-,-,-,-,-,-,-,-,-,,42.57,-100.05,-,-,1,,546,Unmodified
19670801.31.38,Summary,1967-08-01,15:00:00,3,Nebraska,-,-,2,0,0,10,2,Cuming,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.98,-96.83,-,-,1,,655,Unmodified
19670920.31.39,Summary,1967-09-20,17:10:00,3,Nebraska,-,-,0,0,0,10,0.1,Thayer,-,-,-,-,-,-,-,-,-,-,-,-,,40,-97.78,-,-,1,,760,Unmodified
19680416.31.2,Summary,1968-04-16,18:10:00,3,Nebraska,-,-,2,0,0,10,1.2,Nemaha,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.38,-95.83,-,-,1,,82,Unmodified
19680416.31.1,Summary,1968-04-16,18:25:00,3,Nebraska,-,-,2,0,0,10,0.1,Pawnee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.18,-96.08,-,-,1,,84,Unmodified
19680506.31.3,Summary,1968-05-06,22:25:00,3,Nebraska,-,-,0,0,0,10,0.1,Chase,-,-,-,-,-,-,-,-,-,-,-,-,,40.4,-101.62,-,-,1,,153,Unmodified
19680513.31.4,Summary,1968-05-13,17:10:00,3,Nebraska,-,-,1,0,0,10,58.9,Hall,Nance,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.85,-98.7,41.55,-98.05,1,,191,Unmodified
19680609.31.5,Summary,1968-06-09,19:15:00,3,Nebraska,-,-,0,0,0,10,0.1,Merrick,-,-,-,-,-,-,-,-,-,-,-,-,,41.22,-98.25,-,-,1,,321,Unmodified
19680617.31.6,Summary,1968-06-17,17:50:00,3,Nebraska,-,-,1,0,0,10,0.1,Dawson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.63,-99.97,-,-,1,,355,Unmodified
19680621.31.7,Summary,1968-06-21,00:30:00,3,Nebraska,-,-,1,0,1,10,0.1,Holt,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,42.45,-98.65,-,-,1,,373,Unmodified
19680622.31.8,Summary,1968-06-22,20:34:00,3,Nebraska,-,-,1,0,0,10,0.1,Howard,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,41.3,-98.35,-,-,1,,378,Unmodified
19680622.31.9,Summary,1968-06-22,23:40:00,3,Nebraska,-,-,0,0,0,10,0.1,Knox,-,-,-,-,-,-,-,-,-,-,-,-,,42.6,-98.03,-,-,1,,380,Unmodified
19680623.31.10,Summary,1968-06-23,21:02:00,3,Nebraska,-,-,1,0,0,10,0.1,Hall,-,-,-,-,-,-,-,-,-,-,-,-,,41,-98.37,-,-,1,,389,Unmodified
19680624.31.12,Summary,1968-06-24,02:15:00,3,Nebraska,-,-,1,0,0,10,0.1,Washington,-,-,-,-,-,-,-,-,-,-,-,-,,41.53,-96.4,-,-,1,,390,Unmodified
19680624.31.11,Summary,1968-06-24,18:40:00,3,Nebraska,-,-,0,0,0,10,0.1,Douglas,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,41.35,-96.33,-,-,1,,404,Unmodified
19680629.31.13,Summary,1968-06-29,22:48:00,3,Nebraska,-,-,0,0,0,10,0.1,Cherry,-,-,-,-,-,-,-,-,-,-,-,-,,42.87,-100.68,-,-,1,,417,Unmodified
19680708.31.14,Summary,1968-07-08,16:00:00,3,Nebraska,-,-,0,0,0,60,1.2,Cuming,-,-,-,-,-,-,-,-,-,-,-,-,,41.88,-96.72,-,-,1,,434,Unmodified
19680724.31.15,Summary,1968-07-24,19:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Cheyenne,-,-,-,-,-,-,-,-,-,-,-,-,,41.13,-103.18,-,-,1,,468,Unmodified
19680726.31.16,Summary,1968-07-26,15:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Morrill,-,-,-,-,-,-,-,-,-,-,-,-,,41.6,-103.05,-,-,1,,469,Unmodified
19680726.31.17,Summary,1968-07-26,15:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Cheyenne,-,-,-,-,-,-,-,-,-,-,-,-,,41.4,-102.98,-,-,1,,470,Unmodified
19680730.31.20,Summary,1968-07-30,14:00:00,3,Nebraska,-,-,2,0,0,10,0.1,York,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.83,-97.58,40.83,-97.53,1,,474,Unmodified
19680730.31.18,Summary,1968-07-30,15:40:00,3,Nebraska,-,-,0,0,0,10,0.1,Madison,-,-,-,-,-,-,-,-,-,-,-,-,,41.93,-97.43,-,-,1,,475,Unmodified
19680730.31.19,Summary,1968-07-30,17:25:00,3,Nebraska,-,-,2,0,2,200,6.4,Polk,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.17,-97.65,41.12,-97.53,1,,478,Unmodified
19680818.31.21,Summary,1968-08-18,17:45:00,3,Nebraska,-,-,3,0,0,10,21.3,Douglas,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,41.25,-95.95,41.25,-95.53,1,,528,Unmodified
19690512.31.1,Summary,1969-05-12,18:30:00,3,Nebraska,-,-,1,0,0,10,0.1,Buffalo,-,-,-,-,-,-,-,-,-,-,-,-,,40.98,-98.92,-,-,1,,152,Unmodified
19690513.31.2,Summary,1969-05-13,19:00:00,3,Nebraska,-,-,1,0,0,10,0.2,Buffalo,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,40.85,-99.28,-,-,1,,161,Unmodified
19690531.31.3,Summary,1969-05-31,16:05:00,3,Nebraska,-,-,0,0,0,10,0.1,Gage,-,-,-,-,-,-,-,-,-,-,-,-,,40.38,-96.73,-,-,1,,227,Unmodified
19690610.31.4,Summary,1969-06-10,20:35:00,3,Nebraska,-,-,2,0,0,400,2,Phelps,-,-,-,-,-,-,-,-,-,-,-,-,,40.53,-99.63,-,-,1,,259,Unmodified
19690622.31.5,Summary,1969-06-22,01:00:00,3,Nebraska,-,-,2,1,0,10,4.1,Furnas,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.25,-99.65,40.28,-99.57,1,,286,Unmodified
19690622.31.6,Summary,1969-06-22,03:00:00,3,Nebraska,-,-,1,0,0,10,0.1,Nance,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.45,-97.77,-,-,1,,288,Unmodified
19690622.31.7,Summary,1969-06-22,05:30:00,3,Nebraska,-,-,1,0,0,10,0.1,Platte,-,-,-,-,-,-,-,-,-,-,-,-,,41.7,-97.33,-,-,1,,289,Unmodified
19690624.31.8,Summary,1969-06-24,18:30:00,3,Nebraska,-,-,2,0,0,20,9.9,Perkins,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.8,-101.92,40.85,-101.73,1,,314,Unmodified
19690624.31.9,Summary,1969-06-24,21:30:00,3,Nebraska,-,-,2,0,0,10,15.7,Franklin,Kearney,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.22,-99.15,40.43,-99.05,1,,316,Unmodified
19690625.31.10,Summary,1969-06-25,00:30:00,3,Nebraska,-,-,1,0,0,10,13.1,Boone,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.63,-98.25,41.68,-98,1,,317,Unmodified
19690625.31.11,Summary,1969-06-25,00:30:00,3,Nebraska,-,-,2,0,0,10,20.5,Madison,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.75,-97.77,41.93,-97.45,1,,318,Unmodified
19690709.31.12,Summary,1969-07-09,17:20:00,3,Nebraska,-,-,0,0,0,10,0.1,Morrill,-,-,-,-,-,-,-,-,-,-,-,-,,41.47,-102.93,-,-,1,,392,Unmodified
19690714.31.13,Summary,1969-07-14,18:00:00,3,Nebraska,-,-,1,0,0,10,0.1,Sioux,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.7,-103.88,-,-,1,,411,Unmodified
19690716.31.14,Summary,1969-07-16,16:15:00,3,Nebraska,-,-,0,0,0,10,7.1,Polk,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,41.18,-97.42,41.22,-97.55,1,,430,Unmodified
19690716.31.15,Summary,1969-07-16,16:45:00,3,Nebraska,-,-,0,0,0,10,0.1,Polk,-,-,-,-,-,-,-,-,-,-,-,-,,41.18,-97.42,-,-,1,,431,Unmodified
19690716.31.16,Summary,1969-07-16,16:50:00,3,Nebraska,-,-,1,0,0,10,0.1,Platte,-,-,-,-,-,-,-,-,-,-,-,-,,41.4,-97.25,-,-,1,,432,Unmodified
19690717.31.17,Summary,1969-07-17,14:25:00,3,Nebraska,-,-,0,0,0,10,0.1,Furnas,-,-,-,-,-,-,-,-,-,-,-,-,,40.02,-99.7,-,-,1,,436,Unmodified
19690723.31.18,Summary,1969-07-23,22:20:00,3,Nebraska,-,-,0,0,0,10,0.1,Scotts Bluff,-,-,-,-,-,-,-,-,-,-,-,-,,41.87,-103.67,-,-,1,,446,Unmodified
19690801.31.19,Summary,1969-08-01,17:15:00,3,Nebraska,-,-,0,0,0,10,0.1,Scotts Bluff,-,-,-,-,-,-,-,-,-,-,-,-,,41.87,-103.75,-,-,1,,466,Unmodified
19690806.31.20,Summary,1969-08-06,19:40:00,3,Nebraska,-,-,0,0,0,10,0.1,Platte,-,-,-,-,-,-,-,-,-,-,-,-,,41.48,-97.58,-,-,1,,487,Unmodified
19700512.31.1,Summary,1970-05-12,05:20:00,3,Nebraska,-,-,2,0,1,10,0.1,Custer,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.4,-99.63,-,-,1,,190,Unmodified
19700610.31.2,Summary,1970-06-10,16:40:00,3,Nebraska,-,-,2,0,0,10,0.1,Butler,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.28,-96.95,-,-,1,,272,Unmodified
19700611.31.3,Summary,1970-06-11,14:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Holt,-,-,-,-,-,-,-,-,-,-,-,-,,42.45,-98.48,-,-,1,,276,Unmodified
19700611.31.4,Summary,1970-06-11,15:00:00,3,Nebraska,-,-,1,0,0,10,0.1,Harlan,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.1,-99.37,-,-,1,,278,Unmodified
19700612.31.5,Summary,1970-06-12,13:45:00,3,Nebraska,-,-,1,0,0,10,0.1,Buffalo,-,-,-,-,-,-,-,-,-,-,-,-,,40.73,-99.35,-,-,1,,297,Unmodified
19700615.31.6,Summary,1970-06-15,22:25:00,3,Nebraska,-,-,2,0,0,10,59.1,Madison,Stanton,Wayne,Dixon,-,-,-,-,-,-,-,-,-,,42.03,-97.42,42.47,-96.42,1,,340,Unmodified
19700615.31.7,Summary,1970-06-15,22:25:00,3,Nebraska,-,-,2,0,0,600,42.9,Butler,Saunders,Washington,-,-,-,-,-,-,-,-,-,-,,41.43,-96.95,41.55,-96.13,1,,341,Unmodified
19700615.31.8,Summary,1970-06-15,22:35:00,3,Nebraska,-,-,1,0,0,10,0.1,Pawnee,-,-,-,-,-,-,-,-,-,-,-,-,,40.17,-96.17,-,-,1,,342,Unmodified
19700625.31.9,Summary,1970-06-25,01:30:00,3,Nebraska,-,-,2,0,0,10,0.3,Keith,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.2,-101.63,-,-,1,,377,Unmodified
19700713.31.10,Summary,1970-07-13,22:37:00,3,Nebraska,-,-,0,0,0,10,0.1,Box Butte,-,-,-,-,-,-,-,-,-,-,-,-,,42.25,-102.97,-,-,1,,427,Unmodified
19700714.31.11,Summary,1970-07-14,18:30:00,3,Nebraska,-,-,2,0,0,10,4.7,Gage,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.48,-96.88,40.5,-96.78,1,,433,Unmodified
19700802.31.12,Summary,1970-08-02,21:30:00,3,Nebraska,-,-,2,0,0,167,2,Boone,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.87,-98.08,-,-,1,,474,Unmodified
19700802.31.13,Summary,1970-08-02,22:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Dawson,-,-,-,-,-,-,-,-,-,-,-,-,,40.85,-99.75,-,-,1,,475,Unmodified
19700906.31.14,Summary,1970-09-06,18:50:00,3,Nebraska,-,-,1,0,0,10,0.1,Pierce,-,-,-,-,-,-,-,-,-,-,-,-,,42.3,-97.6,-,-,1,,545,Unmodified
19710419.31.1,Summary,1971-04-19,19:00:00,3,Nebraska,-,-,1,0,0,10,0.1,Hooker,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,42.05,-101.02,-,-,1,,170,Unmodified
19710505.31.2,Summary,1971-05-05,14:15:00,3,Nebraska,-,-,0,0,0,50,8.6,Hamilton,Polk,-,-,-,-,-,-,-,-,-,-,$500-$5000,,41.08,-97.92,41.17,-97.78,1,,223,Unmodified
19710505.31.3,Summary,1971-05-05,14:50:00,3,Nebraska,-,-,0,0,0,60,0.1,Custer,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.38,-99.62,-,-,1,,224,Unmodified
19710505.31.4,Summary,1971-05-05,15:38:00,3,Nebraska,-,-,0,0,0,10,0.1,Custer,-,-,-,-,-,-,-,-,-,-,-,-,,41.58,-99.83,-,-,1,,225,Unmodified
19710522.31.5,Summary,1971-05-22,18:20:00,3,Nebraska,-,-,0,0,0,10,0.1,Cheyenne,-,-,-,-,-,-,-,-,-,-,-,-,,41.03,-102.95,-,-,1,,317,Unmodified
19710523.31.6,Summary,1971-05-23,15:15:00,3,Nebraska,-,-,1,0,0,70,14.7,Saunders,Dodge,-,-,-,-,-,-,-,-,-,-,-,,41.23,-96.62,41.43,-96.5,1,,319,Unmodified
19710530.31.7,Summary,1971-05-30,11:48:00,3,Nebraska,-,-,0,0,0,10,0.1,Banner,-,-,-,-,-,-,-,-,-,-,-,-,,41.45,-103.48,-,-,1,,348,Unmodified
19710530.31.8,Summary,1971-05-30,13:08:00,3,Nebraska,-,-,0,0,0,10,0.1,Dundy,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.33,-101.68,-,-,1,,349,Unmodified
19710530.31.9,Summary,1971-05-30,13:20:00,3,Nebraska,-,-,0,0,0,10,22.3,Dundy,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.37,-101.53,40.67,-101.37,1,,350,Unmodified
19710530.31.11,Summary,1971-05-30,15:30:00,3,Nebraska,-,-,0,0,1,10,0.1,Gosper,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.7,-99.83,-,-,1,,351,Unmodified
19710530.31.12,Summary,1971-05-30,15:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Dawson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.73,-99.78,-,-,1,,352,Unmodified
19710530.31.13,Summary,1971-05-30,15:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Dawson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.77,-99.75,-,-,1,,353,Unmodified
19710530.31.10,Summary,1971-05-30,16:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Dundy,-,-,-,-,-,-,-,-,-,-,-,-,,40.05,-101.53,-,-,1,,354,Unmodified
19710530.31.14,Summary,1971-05-30,16:40:00,3,Nebraska,-,-,0,0,0,10,26.7,Buffalo,-,-,-,-,-,-,-,-,-,-,-,-,,40.73,-99.38,41.05,-99.08,1,,355,Unmodified
19710530.31.15,Summary,1971-05-30,17:20:00,3,Nebraska,-,-,0,0,0,10,0.1,Kearney,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.5,-98.95,-,-,1,,356,Unmodified
19710530.31.16,Summary,1971-05-30,17:55:00,3,Nebraska,-,-,0,0,0,10,0.1,Frontier,-,-,-,-,-,-,-,-,-,-,-,-,,40.65,-100.6,-,-,1,,359,Unmodified
19710530.31.17,Summary,1971-05-30,17:55:00,3,Nebraska,-,-,0,0,0,10,0.1,Lincoln,-,-,-,-,-,-,-,-,-,-,-,-,,40.75,-100.75,-,-,1,,360,Unmodified
19710530.31.18,Summary,1971-05-30,17:55:00,3,Nebraska,-,-,0,0,0,10,0.1,Custer,-,-,-,-,-,-,-,-,-,-,-,-,,41.3,-99.38,-,-,1,,361,Unmodified
19710530.31.19,Summary,1971-05-30,22:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Pawnee,-,-,-,-,-,-,-,-,-,-,-,-,,40.27,-96.1,-,-,1,,364,Unmodified
19710602.31.20,Summary,1971-06-02,11:15:00,3,Nebraska,-,-,0,0,0,10,0.1,Adams,-,-,-,-,-,-,-,-,-,-,-,-,,40.53,-98.43,-,-,1,,389,Unmodified
19710604.31.21,Summary,1971-06-04,15:15:00,3,Nebraska,-,-,0,0,0,10,5.9,Hamilton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.82,-97.92,40.9,-97.87,1,,407,Unmodified
19710604.31.22,Summary,1971-06-04,16:11:00,3,Nebraska,-,-,0,0,0,10,0.1,Polk,-,-,-,-,-,-,-,-,-,-,-,-,,41.08,-97.6,-,-,1,,411,Unmodified
19710604.31.26,Summary,1971-06-04,19:30:00,3,Nebraska,-,-,1,0,0,10,13.7,Adams,Clay,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.5,-98.38,40.62,-98.17,1,,416,Unmodified
19710604.31.24,Summary,1971-06-04,20:15:00,3,Nebraska,-,-,0,0,0,10,0.1,Hall,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.9,-98.42,-,-,1,,420,Unmodified
19710604.31.25,Summary,1971-06-04,20:30:00,3,Nebraska,-,-,1,0,0,10,47.4,York,Polk,Butler,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.78,-97.8,41.27,-97.15,1,,421,Unmodified
19710606.31.23,Summary,1971-06-06,16:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Howard,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,41.08,-98.33,-,-,1,,436,Unmodified
19710606.31.27,Summary,1971-06-06,16:15:00,3,Nebraska,-,-,0,0,0,10,0.1,Hall,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.92,-98.33,-,-,1,,438,Unmodified
19710606.31.28,Summary,1971-06-06,16:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Boone,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,41.85,-98.08,-,-,1,,439,Unmodified
19710606.31.29,Summary,1971-06-06,17:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Platte,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,41.7,-97.68,-,-,1,,440,Unmodified
19710606.31.30,Summary,1971-06-06,17:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Butler,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,41.08,-97.03,-,-,1,,441,Unmodified
19710606.31.31,Summary,1971-06-06,20:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Lancaster,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.8,-96.68,-,-,1,,442,Unmodified
19710606.31.32,Summary,1971-06-06,20:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Lancaster,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.8,-96.68,-,-,1,,443,Unmodified
19710606.31.33,Summary,1971-06-06,20:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Gage,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.27,-96.75,-,-,1,,445,Unmodified
19710606.31.34,Summary,1971-06-06,21:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Douglas,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,41.25,-95.97,-,-,1,,449,Unmodified
19710606.31.35,Summary,1971-06-06,21:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Sarpy,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,41.13,-95.9,-,-,1,,450,Unmodified
19710609.31.36,Summary,1971-06-09,16:20:00,3,Nebraska,-,-,0,0,0,10,34.4,Lincoln,Logan,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.02,-100.63,41.43,-100.27,1,,480,Unmodified
19710609.31.37,Summary,1971-06-09,20:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Knox,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.6,-97.53,-,-,1,,488,Unmodified
19710610.31.38,Summary,1971-06-10,18:45:00,3,Nebraska,-,-,0,0,0,10,0.1,Lincoln,-,-,-,-,-,-,-,-,-,-,-,-,,41.15,-100.9,-,-,1,,499,Unmodified
19710613.31.39,Summary,1971-06-13,16:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Hamilton,-,-,-,-,-,-,-,-,-,-,-,-,,41.02,-98.02,-,-,1,,511,Unmodified
19710613.31.40,Summary,1971-06-13,17:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Butler,-,-,-,-,-,-,-,-,-,-,-,-,,41.05,-97.18,-,-,1,,514,Unmodified
19710616.31.41,Summary,1971-06-16,21:00:00,3,Nebraska,-,-,0,0,0,10,24,Red Willow,Furnas,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.22,-100.62,40.28,-100.17,1,,530,Unmodified
19710701.31.42,Summary,1971-07-01,19:12:00,3,Nebraska,-,-,0,0,0,10,0.1,Kimball,-,-,-,-,-,-,-,-,-,-,-,-,,41.32,-103.52,-,-,1,,586,Unmodified
19710701.31.43,Summary,1971-07-01,19:12:00,3,Nebraska,-,-,0,0,0,10,0.1,Banner,-,-,-,-,-,-,-,-,-,-,-,-,,41.5,-103.48,-,-,1,,587,Unmodified
19710703.31.44,Summary,1971-07-03,17:45:00,3,Nebraska,-,-,1,0,0,10,0.1,Brown,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.57,-99.98,-,-,1,,593,Unmodified
